,[100] Wall Hours: Per Job,[101] Wall Hours: Per Job,[102] Wall Hours: Per Job,[103] Wall Hours: Per Job,[104] Wall Hours: Per Job,[105] Wall Hours: Per Job,[106] Wall Hours: Per Job,[107] Wall Hours: Per Job,[108] Wall Hours: Per Job,[109] Wall Hours: Per Job,[10] Wall Hours: Per Job,[110] Wall Hours: Per Job,[111] Wall Hours: Per Job,[112] Wall Hours: Per Job,[113] Wall Hours: Per Job,[114] Wall Hours: Per Job,[115] Wall Hours: Per Job,[116] Wall Hours: Per Job,[118] Wall Hours: Per Job,[119] Wall Hours: Per Job,[11] Wall Hours: Per Job,[120] Wall Hours: Per Job,[122] Wall Hours: Per Job,[123] Wall Hours: Per Job,[124] Wall Hours: Per Job,[125] Wall Hours: Per Job,[126] Wall Hours: Per Job,[127] Wall Hours: Per Job,[128] Wall Hours: Per Job,[129] Wall Hours: Per Job,[12] Wall Hours: Per Job,[130] Wall Hours: Per Job,[131] Wall Hours: Per Job,[132] Wall Hours: Per Job,[133] Wall Hours: Per Job,[134] Wall Hours: Per Job,[135] Wall Hours: Per Job,[136] Wall Hours: Per Job,[137] Wall Hours: Per Job,[138] Wall Hours: Per Job,[13] Wall Hours: Per Job,[140] Wall Hours: Per Job,[141] Wall Hours: Per Job,[142] Wall Hours: Per Job,[143] Wall Hours: Per Job,[144] Wall Hours: Per Job,[145] Wall Hours: Per Job,[148] Wall Hours: Per Job,[149] Wall Hours: Per Job,[14] Wall Hours: Per Job,[150] Wall Hours: Per Job,[151] Wall Hours: Per Job,[152] Wall Hours: Per Job,[153] Wall Hours: Per Job,[155] Wall Hours: Per Job,[156] Wall Hours: Per Job,[157] Wall Hours: Per Job,[158] Wall Hours: Per Job,[15] Wall Hours: Per Job,[160] Wall Hours: Per Job,[161] Wall Hours: Per Job,[162] Wall Hours: Per Job,[163] Wall Hours: Per Job,[165] Wall Hours: Per Job,[166] Wall Hours: Per Job,[167] Wall Hours: Per Job,[168] Wall Hours: Per Job,[16] Wall Hours: Per Job,[170] Wall Hours: Per Job,[172] Wall Hours: Per Job,[173] Wall Hours: Per Job,[175] Wall Hours: Per Job,[176] Wall Hours: Per Job,[178] Wall Hours: Per Job,[179] Wall Hours: Per Job,[17] Wall Hours: Per Job,[180] Wall Hours: Per Job,[181] Wall Hours: Per Job,[182] Wall Hours: Per Job,[183] Wall Hours: Per Job,[185] Wall Hours: Per Job,[186] Wall Hours: Per Job,[188] Wall Hours: Per Job,[189] Wall Hours: Per Job,[18] Wall Hours: Per Job,[190] Wall Hours: Per Job,[192] Wall Hours: Per Job,[193] Wall Hours: Per Job,[195] Wall Hours: Per Job,[196] Wall Hours: Per Job,[199] Wall Hours: Per Job,[19] Wall Hours: Per Job,[1] Wall Hours: Per Job,[200] Wall Hours: Per Job,[201] Wall Hours: Per Job,[203] Wall Hours: Per Job,[204] Wall Hours: Per Job,[205] Wall Hours: Per Job,[206] Wall Hours: Per Job,[207] Wall Hours: Per Job,[208] Wall Hours: Per Job,[209] Wall Hours: Per Job,[20] Wall Hours: Per Job,[210] Wall Hours: Per Job,[211] Wall Hours: Per Job,[212] Wall Hours: Per Job,[213] Wall Hours: Per Job,[214] Wall Hours: Per Job,[215] Wall Hours: Per Job,[216] Wall Hours: Per Job,[217] Wall Hours: Per Job,[218] Wall Hours: Per Job,[219] Wall Hours: Per Job,[21] Wall Hours: Per Job,[220] Wall Hours: Per Job,[221] Wall Hours: Per Job,[222] Wall Hours: Per Job,[223] Wall Hours: Per Job,[224] Wall Hours: Per Job,[225] Wall Hours: Per Job,[226] Wall Hours: Per Job,[227] Wall Hours: Per Job,[22] Wall Hours: Per Job,[230] Wall Hours: Per Job,[232] Wall Hours: Per Job,[233] Wall Hours: Per Job,[235] Wall Hours: Per Job,[236] Wall Hours: Per Job,[238] Wall Hours: Per Job,[239] Wall Hours: Per Job,[23] Wall Hours: Per Job,[240] Wall Hours: Per Job,[241] Wall Hours: Per Job,[243] Wall Hours: Per Job,[244] Wall Hours: Per Job,[245] Wall Hours: Per Job,[247] Wall Hours: Per Job,[248] Wall Hours: Per Job,[249] Wall Hours: Per Job,[24] Wall Hours: Per Job,[250] Wall Hours: Per Job,[251] Wall Hours: Per Job,[252] Wall Hours: Per Job,[253] Wall Hours: Per Job,[254] Wall Hours: Per Job,[255] Wall Hours: Per Job,[256] Wall Hours: Per Job,[25] Wall Hours: Per Job,[26] Wall Hours: Per Job,[27] Wall Hours: Per Job,[288] Wall Hours: Per Job,[28] Wall Hours: Per Job,[29] Wall Hours: Per Job,[2] Wall Hours: Per Job,[30] Wall Hours: Per Job,[31] Wall Hours: Per Job,[32] Wall Hours: Per Job,[33] Wall Hours: Per Job,[34] Wall Hours: Per Job,[35] Wall Hours: Per Job,[36] Wall Hours: Per Job,[37] Wall Hours: Per Job,[38] Wall Hours: Per Job,[390] Wall Hours: Per Job,[39] Wall Hours: Per Job,[3] Wall Hours: Per Job,[40] Wall Hours: Per Job,[41] Wall Hours: Per Job,[42] Wall Hours: Per Job,[43] Wall Hours: Per Job,[44] Wall Hours: Per Job,[45] Wall Hours: Per Job,[46] Wall Hours: Per Job,[47] Wall Hours: Per Job,[48] Wall Hours: Per Job,[49] Wall Hours: Per Job,[4] Wall Hours: Per Job,[50] Wall Hours: Per Job,[51] Wall Hours: Per Job,[52] Wall Hours: Per Job,[53] Wall Hours: Per Job,[54] Wall Hours: Per Job,[55] Wall Hours: Per Job,[56] Wall Hours: Per Job,[57] Wall Hours: Per Job,[58] Wall Hours: Per Job,[59] Wall Hours: Per Job,[5] Wall Hours: Per Job,[60] Wall Hours: Per Job,[61] Wall Hours: Per Job,[62] Wall Hours: Per Job,[63] Wall Hours: Per Job,[64] Wall Hours: Per Job,[65] Wall Hours: Per Job,[66] Wall Hours: Per Job,[67] Wall Hours: Per Job,[68] Wall Hours: Per Job,[69] Wall Hours: Per Job,[6] Wall Hours: Per Job,[70] Wall Hours: Per Job,[71] Wall Hours: Per Job,[72] Wall Hours: Per Job,[73] Wall Hours: Per Job,[74] Wall Hours: Per Job,[75] Wall Hours: Per Job,[76] Wall Hours: Per Job,[77] Wall Hours: Per Job,[78] Wall Hours: Per Job,[79] Wall Hours: Per Job,[7] Wall Hours: Per Job,[80] Wall Hours: Per Job,[81] Wall Hours: Per Job,[82] Wall Hours: Per Job,[83] Wall Hours: Per Job,[84] Wall Hours: Per Job,[85] Wall Hours: Per Job,[86] Wall Hours: Per Job,[87] Wall Hours: Per Job,[88] Wall Hours: Per Job,[89] Wall Hours: Per Job,[8] Wall Hours: Per Job,[90] Wall Hours: Per Job,[91] Wall Hours: Per Job,[92] Wall Hours: Per Job,[93] Wall Hours: Per Job,[94] Wall Hours: Per Job,[95] Wall Hours: Per Job,[96] Wall Hours: Per Job,[97] Wall Hours: Per Job,[98] Wall Hours: Per Job,[99] Wall Hours: Per Job,[9] Wall Hours: Per Job
2016-02-24,16.28125,,0.0,0.0,0.0,0.0,0.0,0.0,20.6283,0.0,2.90214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,20.6283,,0.0,0.0,0.0,0.0,0.0,5.33399091,0.0,8.6753,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,18.9089,0.0,,0.0,0.0,6.1283,0.0,0.0,0.0,18.00145,0.0,,0.0,,0.0,0.0,0.0,,23.13915,0.0,0.0,0.0,1.21855,0.0,0.0,0.0,0.0,4.59905126,0.0,0.0,,0.0,0.0,,0.0,10.9236,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0111,0.0,0.0,0.0,0.0,0.0,,0.0,4.00062138,2.0192,,,0.0,0.0,,0.0,0.0,,8.14487647,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,10.85695,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,12.9053,0.0,0.0,,,0.0,0.0,0.0,0.0,5.290975,0.0,0.0,0.0,0.0,0.0,0.0,1.58508667,9.1442,0.0,11.9075,0.0,0.2567,0.0,4.14944596,18.22665,0.0,8.2601,0.0,0.0,1.1711,2.581225,0.0,0.0,0.0,15.97765,5.35556,9.2214,0.0,0.0,0.0,0.0,0.6947,0.0,0.0,0.3527875,0.0,3.81509821,21.9783,0.0,10.3761,0.0,0.0,10.03885,0.0,0.0142,0.0,0.0,3.34840303,6.83272,0.0,24.0,0.0,8.0316907,0.0,0.0,0.0,0.0,16.6631,1.77716491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31638,4.80215,0.0,0.0,0.0,0.1514,0.0,0.0,0.0,0.0,0.0,2.66418231,17.94453333,0.0383,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.33013333
2016-02-25,17.4636,,0.0,0.0,0.0,0.0,0.0,0.0,2.5721,0.0,6.430716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.24915,0.0,0.0,17.6692,,0.0,0.0,0.0,0.0,0.0,12.47420909,0.0,14.57028571,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,4.3719,9.8828,,0.0,0.0,0.622325,0.0,0.0,0.0,4.46301429,0.3408,,0.0,,0.0,0.0,0.0,,8.28693333,0.0,0.0,0.0,1.53713333,0.0,0.0,0.0,0.0,7.31222174,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0187,,0.0,0.0,0.0,0.0,0.0,2.33366,0.0,0.0,0.0,0.0,0.0,,0.0,4.53313676,1.995,,,0.0,0.0,,0.0,0.0,,8.83025455,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,15.0729,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.64478889,0.0,0.0,0.0,0.0,0.0,0.0,3.5214875,11.14595,0.0,1.4133,0.0,4.48675,0.0,3.59419208,11.7067,0.0,10.04515926,0.0,0.0,21.9942,2.53453333,0.0,0.0,0.0,10.12735,4.62906197,15.80978,0.0,0.0,0.0,0.0,3.97943333,0.0,0.0,0.0,0.0,3.26879633,2.0247,0.0,15.2958,0.0,0.0,16.0872,0.0,0.0,0.0,0.0,10.53972105,5.16247273,0.0,2.47985,0.0,4.78391739,0.0,0.0,0.0,0.0,0.0,2.45145278,0.0,0.0,0.9789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03534286,4.311825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.70274141,15.46813333,8.0967,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.14013478
2016-02-26,4.794,,0.0,0.0,0.0,0.0,0.0,0.0,22.0072,0.0,3.80680833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22265,0.0,0.13943333,0.0,,0.0,0.0,0.0,0.0,0.0,4.18518235,0.0728,10.08958235,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,4.99945,4.17735,,0.0,0.0,0.07805,0.0,0.0,0.0,15.9852,0.0,,0.0,,0.0,0.0,0.0,,11.831375,1.78806,0.0,0.0,1.61556667,0.0,0.0,0.0,0.0,6.093912,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.2263,,0.0,0.0,0.0,0.0,0.0,18.46823333,0.0,0.0,0.0,0.0,0.0,,0.0,4.94007434,11.6144,,,0.0,0.0,,0.0,0.0,,7.40696154,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,12.08595,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,11.32017143,0.0,0.0,0.0,0.0,0.0,0.0,0.34821111,1.18375,0.0,11.75665,0.0,1.7136,0.0,5.97337483,16.6786,0.0,6.56997887,0.0,0.0,23.1739,3.8971,0.0,0.0,0.0,15.1686,3.30306593,6.25978,0.0,0.0,0.0,0.0,6.0511,0.0,0.0,0.0,0.0,3.80475549,0.0,0.0,16.1329,0.0,0.0,12.095,0.0,0.0,0.0,0.0,13.14551875,9.97531,0.0,24.0,0.0,4.50597391,0.0,0.0,0.0,0.0,0.0,0.81821928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.826192,2.968525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46527213,15.53943333,17.3647,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.99056442
2016-02-27,21.5714,,0.0,0.0,0.0,0.0,0.0,0.0,14.1375,0.0,4.31303256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01055,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.49516875,0.0861,11.55173043,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0044,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0275,0.0,,0.0,,0.0,0.0,0.0,,18.97963333,0.0,0.0,0.0,1.52765,0.0,0.0,0.0,0.0,7.2530398,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.1278,,0.0,0.0,3.05015,0.0,0.0,19.96468333,0.0,0.0,0.0,0.0,0.0,,0.0,4.1667154,0.0,,,0.0,0.0,,0.0,0.0,,5.14104737,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,9.39396667,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,9.6567,0.0,0.0,0.0,0.0,0.0,0.0,1.02938667,24.0,0.0,12.24765,0.0,3.40756,0.0,6.57325494,18.18915,0.0,6.13761408,10.0069,0.0,1.1144,0.0,0.0,0.0,0.0,1.0672,8.00453939,0.0242,0.0,0.0,0.0,0.0,13.7008,0.0,0.0,0.0,0.0,6.70213548,0.0,0.0,12.00335,0.0,0.0,8.7586,0.0,0.0186,0.0078,0.0,10.023825,0.0,0.0,20.9322,0.0,8.24736842,0.0,0.0,0.0,0.0,0.0,8.22973871,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.192435,4.13786667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01716535,24.0,9.4617,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0472875
2016-02-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.9686,0.0,8.073025,0.0,0.0,0.01945,0.0,0.0,0.0,0.0,14.3443,0.0,0.65361667,0.0,,0.0,0.0,0.0,0.0,0.0,4.62624615,0.0,3.90441765,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.120625,0.0,,0.0,0.0,0.0243,0.0,0.0,0.0,0.8668625,0.0,,0.0,,0.0,0.0,0.0,,2.58601,0.42906667,0.0,0.0,1.35884,0.0,0.0,0.0,0.0,4.75549714,0.0,0.0,,0.0,0.0261,,0.0,5.1353,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.25944,0.0,0.0347,0.0,0.0,0.0,,0.0,2.57101216,0.0,,,0.0,0.0,,0.0,0.0257,,6.3415,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,10.53306667,0.0,0.0,0.0,,0.04155,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.01335,0.0,,,0.0,0.0,0.0,0.0,16.9358875,0.1025,0.0,0.0,0.0,0.0,0.0,2.65254375,12.15,0.0,0.0,0.0,5.8833,0.0,5.89981,3.3011,0.0,3.14367778,0.0,0.0,24.0,0.0,0.0,0.0,0.0,20.95195,4.93418247,0.02655,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.01555,0.0,2.27233086,0.005,0.0,6.8208,0.0,0.0,22.8856,0.0,0.0,0.0,0.0,4.94129167,0.0,0.0,9.48365,0.0,1.94612857,0.0,0.0,0.0,0.0,0.0,6.30144667,0.0,0.0,0.91195,0.0,0.0,9.55345,0.0,0.0,0.0,0.0,4.1235125,2.02993333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69111684,0.3128,2.92656,0.0,0.0,0.0,0.0,0.0197,,0.0,0.0,3.54419333
2016-02-29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09891875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6433,0.0,0.57536667,0.0,,0.0,0.0,0.0,0.0,0.0,6.377245,0.088125,2.10509167,0.0937,,0.09426667,0.0,0.0,0.0,0.0,,0.0,4.9399,8.2103,,0.0,0.0,0.85098571,0.0,0.0,0.0,5.65439,0.00655,,0.0,,0.0,0.0,0.0,,8.31797143,1.96374,0.0,0.0,1.6525,0.0,0.0,0.0,0.0,5.0010125,0.0,0.0,,0.0,0.0,,0.0,9.0604,0.0,0.0,,0.0,0.0,0.0,0.8792,0.0,18.9411,0.0,0.0,0.0,0.0,0.0,,0.0,2.66745632,0.95085,,,0.0,0.0,,0.0,0.0,,10.4289,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,3.7364,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0067,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,12.04777143,0.0,0.0,0.0,0.09426667,0.08134,0.0,4.27725652,1.7668,0.0,0.0,0.0,0.0,0.0,5.63255701,6.2222,0.0,5.89177736,0.09193333,0.08896667,8.6443,0.11693333,0.0,0.0,0.0,11.9043,4.45922535,0.0,0.0,0.0,0.0,0.0,9.8275,0.0,0.0,0.0,0.0,1.95368048,0.005,0.0,3.77,0.0,0.0,12.01655,0.0,0.2275,0.0,0.0,6.29948235,9.56055,0.0,9.32415,0.0,1.76302195,0.07593333,0.0711,0.0,0.0813,0.0,4.76308718,0.0,0.0,0.3986,0.0,0.0,0.7983,0.0,0.0,0.0,0.0,2.01964444,4.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.29925
2016-03-01,0.4739,,0.0,0.0,0.0,0.0,0.0,0.0,7.7919,0.0,4.03976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4258,0.0,9.0022,0.0,,0.0,0.0,0.0,17.4986,0.0,6.35758333,0.06928,9.68355556,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,9.0053,0.419575,,0.0,0.5033,0.96463333,0.0,0.0,0.0,6.64173333,0.0,,0.0,,0.0,0.0,0.0,,15.6572,0.2367,0.0,0.0,1.5557,0.0,0.0,0.0,0.0,5.35742376,0.0,0.0,,0.0,0.0,,0.0,11.9058,0.0,0.12599474,,0.0,0.0,0.0,4.0308,0.0,7.948,0.0,0.0,0.0,0.0,0.0,,0.0,2.91302267,1.6431,,,0.0,0.0,,0.0,0.0,,11.79646667,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,17.2078,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.2375,0.0,0.0,,,0.0,0.0,0.0,0.0,4.74666667,2.4164,0.0,0.0,0.0,0.0,0.0,5.69292381,1.50756667,0.0,0.0,0.0,0.0,0.0,4.83771559,8.4117,0.0,5.59925366,0.06272857,0.0,24.0,4.1119,0.0,0.0,0.0,5.675,4.32221918,0.0,0.0,0.0,0.0,0.0,1.2619,0.0,0.0,0.0,0.0,1.96410721,0.0,0.0,24.0,0.0,0.0,11.05335,0.0,0.0,0.0,0.0,7.86827368,0.0,0.0,24.0,0.0,1.373056,0.0,0.0,0.0,0.0,0.0,2.50452874,0.0,0.0,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14833636,2.35916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33603655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.08787059
2016-03-02,9.3377,,0.0,0.0,0.0,0.0,0.0,0.0,16.2078,0.0,2.47396538,0.8208,0.0,0.0,0.0,0.0,0.0,0.0,17.26195,0.0,0.0,0.0,,0.0,0.0,0.0,7.77285,0.0,5.19805,0.0,14.20766,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0403,1.01265,,0.0,0.0,0.0851,0.0,0.0,0.0,12.89623333,0.0,,0.0,,0.0,0.0,0.0,,12.68806,1.4108,0.0,0.0,1.43828,0.0,0.0,0.0,0.0,4.62234063,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.021875,,0.0,0.0,0.0,0.0,0.0,18.11456,0.0,0.0,0.0,0.0,0.0,,0.0,4.16779379,1.8947,,,0.0,0.0,,0.0,0.0,,17.8667,0.0,0.0,0.0,0.0,,0.0,0.0,0.5583,,,20.6239,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,23.1281,0.0,0.0,,,0.0,0.0,0.0,0.0,9.95438,8.01935,0.0,0.0,0.0,0.0,0.0,4.69588889,0.0244,0.0,0.0,0.0,0.0,0.0,6.37185676,13.7653,0.0,7.45146613,0.0,0.0,15.57915,0.0,0.0,0.0,0.0,17.8758,5.396986,13.4521,0.0,0.0,0.0,21.1947,19.6686,0.0,0.0,3.556,0.0,1.66684483,0.0,0.0,12.5554,0.0,0.0,14.28945,20.3739,0.0,0.0,0.0,5.18383377,7.1932,0.0,18.3389,0.0,4.94563214,0.0,0.0,0.0,0.0154875,0.0,5.03853784,0.0,0.0,0.0,0.0,0.0,5.32316667,0.0,0.0,0.0,0.0,3.01255625,2.261675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84267863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.43933333
2016-03-03,7.661675,,0.0,0.0,0.0,0.0,0.0,0.0,3.9172,0.0,5.11022857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2889,0.0,0.0,0.0,,0.0,0.0,0.0,16.6425,0.0,5.54130769,0.0,10.06366,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,12.44193333,0.28155,,0.0,0.0,0.0,2.6297,0.0,0.0,11.3701,0.0,,0.0,,0.0,0.0,0.0,,14.5612,0.8861,0.0,0.0,1.2636,0.0,0.0,0.0,0.0,3.07772469,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.41334783,,0.0,0.0,0.0,2.0393,0.0,18.88366,0.0,0.0,0.0,0.0,0.0,,0.0,3.56697483,0.0,,,0.0,0.0,,0.0,0.0,,1.13365833,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,6.905,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,4.005,0.0,0.0,,,0.0,0.0,0.0,0.0,11.21426667,2.4436,0.0,0.0,2.8867,0.0,0.0,4.97236667,0.0,0.0,0.0,0.0,0.0,0.0,5.98796897,5.41034,0.0,6.84820508,0.0,0.0,13.3603,8.0075,0.0,0.0,0.0,17.0086,7.0255807,21.0153,0.0039,0.0,0.00415,24.0,0.0,0.0,0.0,6.9241,0.0,3.62898649,0.0,0.0,7.8706,0.0,0.0,5.6878,3.3511,0.0,0.0,0.0,10.17571042,9.205,0.0,20.3531,0.0,5.0879625,0.0,0.0,0.0,0.0136,0.0,5.97196667,0.0,0.0,0.0,0.0,0.0,14.79803333,0.0,0.0,0.0,0.0,5.35744,2.589225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45798125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.057525
2016-03-04,8.85233333,,0.0,0.0,0.0,0.0,0.0,0.0,2.3511,0.0,7.74884211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5904,0.0,0.0,0.0,,0.0,0.0,0.0,23.01305,0.0,2.676904,0.0,4.31132,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,11.56693333,0.3481,,0.0,0.0,0.0,0.0,0.0,0.0,6.8975,0.0,,0.0,,0.0,0.0,0.0,,5.56005,1.5717,0.0,0.0,1.38063333,0.0,0.0,0.0,0.0,6.58824026,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.05765,,0.0,0.0,0.0,5.5589,0.0,10.26778,0.0,0.1225,0.0,2.9575,0.0,,0.0,3.25201945,0.0,,,0.0,0.0,,0.0,0.0,,7.2559,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,10.12385,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.4572,0.0,,,0.0,0.0,0.0,0.0,6.2766,0.0,0.0,0.0,0.0,0.0,0.0,2.43853333,0.0097,0.0,0.0,0.0,0.0,0.0,4.95746315,9.52048667,0.0,4.27609194,0.0,0.0,16.22125,0.0,2.0072,0.0,0.0,7.07805,6.55829151,20.41765,1.4381,0.0,0.0,2.8125,0.0,0.0,0.0,4.13644286,0.0,2.74931558,19.1197,0.0,0.0,0.0,0.0,12.605,24.0,0.0,0.0,0.0,6.01674884,0.0,0.0,24.0,0.0,5.65274,0.0,0.0,0.0,0.0,0.0,4.4761619,0.0,0.0,0.0,0.0,0.0,15.49195,0.0,0.0,0.0,0.0,4.2763,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20237872,0.0,0.0,0.0,0.0,0.0,0.0,0.7481,,0.0,0.0,12.486875
2016-03-05,10.11845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08728667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99625,0.0,7.1378,0.0,,0.0,0.0,0.0,8.325625,0.0,10.2260125,0.0,14.5595,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.02805,2.66555,,0.0,0.0,0.0,0.0,0.0,0.0,3.165,1.7479,,0.0,,0.0,0.0,0.0,,18.73874444,0.0,0.0,0.0,1.31828,0.0,0.0,0.0,0.0,4.49340508,0.0,0.0,,0.0,0.0,,0.0,4.9753,0.0,0.2244,,0.0,0.0,0.0,0.0311,0.0,18.37944,0.0,0.0,0.0,0.0,0.0,,0.0,2.86060465,0.0,,,0.0,0.0,,0.0,0.0,,7.92652083,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,8.14395,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,4.0451,0.0,,,0.0,0.0,0.0,0.0,5.6953,0.0,0.0,0.0,0.0,0.0,0.0,3.54412857,0.0,0.0,0.0,0.0,0.0,0.0,7.50456391,12.69311667,0.0,8.08531875,0.0,0.0,18.3439,0.0,0.00585,0.0,0.0,16.8417,5.23123178,8.72595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3039,0.0,3.63631354,6.44816667,0.0,0.0,0.0,0.0,2.78083333,0.1411,0.0,0.0,0.0,10.80354262,0.0358,0.0,6.98195,0.0,8.05275882,0.0,0.0,0.0,0.0,0.0,10.201628,0.0,0.0,1.00306667,0.0,0.0,8.44406667,0.0,0.0,0.0,0.0,9.42425,2.69166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67049818,0.0,0.0,0.0,0.0,0.0,0.0,0.2517,,0.0,0.0,7.5186
